"code";"parentCode";"level";"name";"shortName";"notes";"validFrom";"validTo"
"1929";"";"1";"Berg";;""
"1931";"";"1";"Lenvik";;""
"1933";"";"1";"Balsfjord";;""
"1936";"";"1";"Karlsøy";;""
"1938";"";"1";"Lyngen";;""
"1939";"";"1";"Storfjord - Omasvuotna - Omasvuono";;"7. mars 2014 ble det vedtatt at kommunenavnet skulle være trespråklig (norsk - samisk - kvensk)"
"1940";"";"1";"Gáivuotna - Kåfjord - Kaivuono";;""
"1941";"";"1";"Skjervøy";;""
"1942";"";"1";"Nordreisa";;""
"1943";"";"1";"Kvænangen";;""
"2002";"";"1";"Vardø";;""
"2003";"";"1";"Vadsø";;""
"2004";"";"1";"Hammerfest";;""
"2011";"";"1";"Guovdageaidnu - Kautokeino";;""
"2012";"";"1";"Alta";;""
"2014";"";"1";"Loppa";;""
"2015";"";"1";"Hasvik";;""
"2017";"";"1";"Kvalsund";;""
"2018";"";"1";"Måsøy";;""
"2019";"";"1";"Nordkapp";;""
"2020";"";"1";"Porsanger - Porsángu - Porsanki";;""
"2021";"";"1";"Kárá?johka - Karasjok";;""
"2022";"";"1";"Lebesby";;""
"2023";"";"1";"Gamvik";;""
"2024";"";"1";"Berlevåg";;""
"2025";"";"1";"Deatnu - Tana";;""
"2027";"";"1";"Unjárga - Nesseby";;""
"2028";"";"1";"Båtsfjord";;""
"2030";"";"1";"Sør-Varanger";;""
"9999";"";"1";"Uoppgitt";;""
